x z dist ED
-3.2  15.4  15.7  197.610805121
-3.2  15.5  15.8  216.665247097
-3.3  15.6  15.9  235.773981312
-3.3  15.7  16.0  254.90431208
-3.3  15.8  16.1  274.024462906
-3.3  15.9  16.2  293.103673475
-3.3  16.0  16.3  312.112280384
-3.4  16.1  16.4  331.021781221
-3.4  16.2  16.5  349.804881845
-3.4  16.2  16.6  368.435526835
-3.4  16.3  16.7  386.888913314
-3.4  16.4  16.8  405.141488511
-3.5  16.5  16.9  423.170931623
-3.5  16.6  17.0  440.956120668
-3.5  16.7  17.1  458.477085244
-3.5  16.8  17.2  475.714946211
-3.5  16.9  17.3  492.651843469
-3.6  17.0  17.4  509.270853156
-3.6  17.1  17.5  525.555895667
-3.6  17.2  17.6  541.491636019
-3.6  17.3  17.7  557.063378169
-3.6  17.4  17.8  572.256954935
-3.7  17.5  17.9  587.058615249
-3.7  17.6  18.0  601.454910467
-3.7  17.7  18.1  615.432581498
-3.7  17.8  18.2  628.978448482
-3.7  17.9  18.3  642.079304738
-3.8  18.0  18.4  654.721816635
-3.8  18.1  18.5  666.892430998
-3.8  18.2  18.6  678.577291552
-3.8  18.3  18.7  689.762165833
-3.8  18.4  18.8  700.432383855
-3.9  18.5  18.9  710.572789709
-3.9  18.6  19.0  720.167707121
-3.9  18.7  19.1  729.200919836
-3.9  18.8  19.2  737.655667537
-3.9  18.9  19.3  745.514657821
-4.0  19.0  19.4  752.760094586
-4.0  19.1  19.5  759.373722985
-4.0  19.2  19.6  765.33689092
-4.0  19.3  19.7  770.630626841
-4.0  19.4  19.8  775.235733453
-4.1  19.5  19.9  779.132896711
-4.1  19.6  20.0  782.302809324
-4.1  19.7  20.1  784.726307795
-4.1  19.8  20.2  786.384521863
-4.2  19.9  20.3  787.259035045
-4.2  20.0  20.4  787.332054843
-4.2  20.1  20.5  786.586591009
-4.2  20.2  20.6  785.006640197
-4.2  20.3  20.7  782.577375172
-4.3  20.4  20.8  779.285336684
-4.3  20.5  20.9  775.11862605
-4.3  20.6  21.0  770.067096425
-4.3  20.7  21.1  764.122540712
-4.3  20.8  21.2  757.278874061
-4.4  20.8  21.3  749.532308906
-4.4  20.9  21.4  740.881520532
-4.4  21.0  21.5  731.327801194
-4.4  21.1  21.6  720.875200907
-4.4  21.2  21.7  709.530653101
-4.5  21.3  21.8  697.304083443
-4.5  21.4  21.9  684.208500262
-4.5  21.5  22.0  670.260065162
-4.5  21.6  22.1  655.478142556
-4.5  21.7  22.2  639.885327038
-4.6  21.8  22.3  623.507447688
-4.6  21.9  22.4  606.373548626
-4.6  22.0  22.5  588.5158453
-4.6  22.1  22.6  569.969656258
-4.6  22.2  22.7  550.773310322
-4.7  22.3  22.8  530.968029351
-4.7  22.4  22.9  510.597786977
-4.7  22.5  23.0  489.709143941
-4.7  22.6  23.1  468.351060859
-4.7  22.7  23.2  446.574689484
-4.8  22.8  23.3  424.43314373
-4.8  22.9  23.4  401.98125192
-4.8  23.0  23.5  379.27529192
-4.8  23.1  23.6  356.372711004
-4.8  23.2  23.7  333.331832416
-4.9  23.3  23.8  310.211550811
-4.9  23.4  23.9  287.071018813
-4.9  23.5  24.0  263.969327088
-4.9  23.6  24.1  240.965180391
-4.9  23.7  24.2  218.116572128
-5.0  23.8  24.3  195.480460013
-5.0  23.9  24.4  173.112445421
-5.0  24.0  24.5  151.066459047
-5.0  24.1  24.6  129.39445545
-5.1  24.2  24.7  108.146119007
-5.1  24.3  24.8  87.3685837655
-5.1  24.4  24.9  67.1061695398
-5.1  24.5  25.0  47.4001365352
-5.1  24.6  25.1  28.2884606125
-5.2  24.7  25.2  9.80563116937
-5.2  24.8  25.3 -8.01752656256
-5.2  24.9  25.4 -25.1540031956
-5.2  25.0  25.5 -41.5807294357
-5.2  25.1  25.6 -57.278671719
-5.3  25.2  25.7 -72.2328982817
-5.3  25.3  25.8 -86.4326149522
-5.3  25.4  25.9 -99.8711702022
-5.3  25.5  26.0 -112.546029248
-5.3  25.5  26.1 -124.458717256
-5.4  25.6  26.2 -135.614731955
-5.4  25.7  26.3 -146.023426235
-5.4  25.8  26.4 -155.697861545
-5.4  25.9  26.5 -164.654633172
-5.4  26.0  26.6 -172.913668712
-5.5  26.1  26.7 -180.498001279
-5.5  26.2  26.8 -187.433519222
-5.5  26.3  26.9 -193.748694319
-5.5  26.4  27.0 -199.474290614
-5.5  26.5  27.1 -204.643056221
-5.6  26.6  27.2 -209.289400588
-5.6  26.7  27.3 -213.449059845
-5.6  26.8  27.4 -217.158752941
-5.6  26.9  27.5 -220.455831416
-5.6  27.0  27.6 -223.377925659
-5.7  27.1  27.7 -225.96259058
-5.7  27.2  27.8 -228.246953633
-5.7  27.3  27.9 -230.26736809
-5.7  27.4  28.0 -232.05907448
-5.7  27.5  28.1 -233.655872975
-5.8  27.6  28.2 -235.089809507
-5.8  27.7  28.3 -236.390878199
-5.8  27.8  28.4 -237.586742651
-5.8  27.9  28.5 -238.702478383
-5.8  28.0  28.6 -239.760338646
-5.9  28.1  28.7 -240.77954555
-5.9  28.2  28.8 -241.776108291
-5.9  28.3  28.9 -242.762670028
-5.9  28.4  29.0 -243.748384701
-6.0  28.5  29.1 -244.73882486
-6.0  28.6  29.2 -245.735921299
-6.0  28.7  29.3 -246.737935026
-6.0  28.8  29.4 -247.73946183
-6.0  28.9  29.5 -248.731469439
-6.1  29.0  29.6 -249.701366974
-6.1  29.1  29.7 -250.633106159
-6.1  29.2  29.8 -251.507313452
-6.1  29.3  29.9 -252.301452021
-6.1  29.4  30.0 -252.990012242
-6.2  29.5  30.1 -253.544729141
-6.2  29.6  30.2 -253.934824999
-6.2  29.7  30.3 -254.127275104
-6.2  29.8  30.4 -254.087094467
-6.2  29.9  30.5 -253.777643132
-6.3  30.0  30.6 -253.160947559
-6.3  30.1  30.7 -252.198035426
-6.3  30.1  30.8 -250.849281096
-6.3  30.2  30.9 -249.074758896
-6.3  30.3  31.0 -246.834601315
-6.4  30.4  31.1 -244.089359166
-6.4  30.5  31.2 -240.800360765
-6.4  30.6  31.3 -236.930067205
-6.4  30.7  31.4 -232.442420795
-6.4  30.8  31.5 -227.303183869
-6.5  30.9  31.6 -221.480265184
-6.5  31.0  31.7 -214.944031296
-6.5  31.1  31.8 -207.667600406
-6.5  31.2  31.9 -199.62711632
-6.5  31.3  32.0 -190.802000357
-6.6  31.4  32.1 -181.17517922
-6.6  31.5  32.2 -170.733287047
-6.6  31.6  32.3 -159.466840095
-6.6  31.7  32.4 -147.370382728
-6.6  31.8  32.5 -134.442603631
-6.7  31.9  32.6 -120.686421432
-6.7  32.0  32.7 -106.109039149
-6.7  32.1  32.8 -90.7219671645
-6.7  32.2  32.9 -74.5410146727
-6.7  32.3  33.0 -57.5862498218
-6.8  32.4  33.1 -39.8819290156
-6.8  32.5  33.2 -21.4563961023
-6.8  32.6  33.3 -2.34195241525
-6.8  32.7  33.4  17.4253011313
-6.9  32.8  33.5  37.8056484696
-6.9  32.9  33.6  58.755967697
-6.9  33.0  33.7  80.2299634622
-6.9  33.1  33.8  102.17842042
-6.9  33.2  33.9  124.549475597
-7.0  33.3  34.0  147.28890738
-7.0  33.4  34.1  170.340438712
-7.0  33.5  34.2  193.646051996
-7.0  33.6  34.3  217.146313142
-7.0  33.7  34.4  240.780702112
-7.1  33.8  34.5  264.487947344
-7.1  33.9  34.6  288.206361381
-7.1  34.0  34.7  311.874175098
-7.1  34.1  34.8  335.429867928
-7.1  34.2  34.9  358.812491575
-7.2  34.3  35.0  381.961984795
-7.2  34.4  35.1  404.819476909
-7.2  34.5  35.2  427.32757787
-7.2  34.6  35.3  449.430652825
-7.2  34.7  35.4  471.075079298
-7.3  34.7  35.5  492.209485285
-7.3  34.8  35.6  512.784966746
-7.3  34.9  35.7  532.755283172
-7.3  35.0  35.8  552.077030138
-7.3  35.1  35.9  570.709787951
-7.4  35.2  36.0  588.616245729
-7.4  35.3  36.1  605.762300496
-7.4  35.4  36.2  622.117131063
-7.4  35.5  36.3  637.653246744
-7.4  35.6  36.4  652.346511134
-7.5  35.7  36.5  666.176141438
-7.5  35.8  36.6  679.124683997
-7.5  35.9  36.7  691.17796693
-7.5  36.0  36.8  702.325030928
-7.5  36.1  36.9  712.558039477
-7.6  36.2  37.0  721.872169918
-7.6  36.3  37.1  730.265486901
-7.6  36.4  37.2  737.738799943
-7.6  36.5  37.3  744.295506898
-7.6  36.6  37.4  749.94142524
-7.7  36.7  37.5  754.684613155
-7.7  36.8  37.6  758.535182464
-7.7  36.9  37.7  761.505105471
-7.7  37.0  37.8  763.608017805
-7.8  37.1  37.9  764.859019353
-7.8  37.2  38.0  765.274475333
-7.8  37.3  38.1  764.871819516
-7.8  37.4  38.2  763.669361546
-7.8  37.5  38.3  761.686100208
-7.9  37.6  38.4  758.941544421
-7.9  37.7  38.5  755.455543566
-7.9  37.8  38.6  751.248128692
-7.9  37.9  38.7  746.339365924
-7.9  38.0  38.8  740.749223311
-8.0  38.1  38.9  734.497452114
-8.0  38.2  39.0  727.603483412
-8.0  38.3  39.1  720.086340692
-8.0  38.4  39.2  711.964568894
-8.0  38.5  39.3  703.256180217
-8.1  38.6  39.4  693.978616775
-8.1  38.7  39.5  684.14873
-8.1  38.8  39.6  673.78277653
-8.1  38.9  39.7  662.896430083
-8.1  39.0  39.8  651.504808699
-8.2  39.1  39.9  639.622516512
-8.2  39.2  40.0  627.263699091
-8.2  39.3  40.1  614.442111219
-8.2  39.4  40.2  601.171195855
-8.2  39.4  40.3  587.464172899
-8.3  39.5  40.4  573.334136279
-8.3  39.6  40.5  558.794157789
-8.3  39.7  40.6  543.857396031
-8.3  39.8  40.7  528.537208777
-8.3  39.9  40.8  512.847267001
-8.4  40.0  40.9  496.801668864
-8.4  40.1  41.0  480.415051886
-8.4  40.2  41.1  463.702701594
-8.4  40.3  41.2  446.680654972
-8.4  40.4  41.3  429.365797084
-8.5  40.5  41.4  411.775949333
-8.5  40.6  41.5  393.929947894
-8.5  40.7  41.6  375.847710994
-8.5  40.8  41.7  357.550293802
-8.5  40.9  41.8  339.059929852
-8.6  41.0  41.9  320.400058068
-8.6  41.1  42.0  301.595334602
-8.6  41.2  42.1  282.671628881
-8.6  41.3  42.2  263.656003429
-8.7  41.4  42.3  244.576677195
-8.7  41.5  42.4  225.46297232
-8.7  41.6  42.5  206.345244457
-8.7  41.7  42.6  187.254796917
-8.7  41.8  42.7  168.223779137
-8.8  41.9  42.8  149.285070109
-8.8  42.0  42.9  130.472147594
-8.8  42.1  43.0  111.818944108
-8.8  42.2  43.1  93.3596908255
-8.8  42.3  43.2  75.1287506736
-8.9  42.4  43.3  57.1604420485
-8.9  42.5  43.4  39.4888546726
-8.9  42.6  43.5  22.1476592353
-8.9  42.7  43.6  5.16991253822
-8.9  42.8  43.7 -11.4121400666
-9.0  42.9  43.8 -27.5672630997
-9.0  43.0  43.9 -43.2654283647
-9.0  43.1  44.0 -58.4780094556
-9.0  43.2  44.1 -73.1779714735
-9.0  43.3  44.2 -87.3400540917
-9.1  43.4  44.3 -100.940946147
-9.1  43.5  44.4 -113.959449998
-9.1  43.6  44.5 -126.376633969
-9.1  43.7  44.6 -138.175971289
-9.1  43.8  44.7 -149.343464064
-9.2  43.9  44.8 -159.867750916
-9.2  44.0  44.9 -169.740197106
-9.2  44.0  45.0 -178.954966068
-9.2  44.1  45.1 -187.509071491
-9.2  44.2  45.2 -195.402409212
-9.3  44.3  45.3 -202.637768423
-9.3  44.4  45.4 -209.22082182
-9.3  44.5  45.5 -215.160094588
-9.3  44.6  45.6 -220.46691224
-9.3  44.7  45.7 -225.155327585
-9.4  44.8  45.8 -229.242027257
-9.4  44.9  45.9 -232.746218449
-9.4  45.0  46.0 -235.689496685
-9.4  45.1  46.1 -238.095695625
-9.4  45.2  46.2 -239.990720094
-9.5  45.3  46.3 -241.402363673
-9.5  45.4  46.4 -242.360112347
-9.5  45.5  46.5 -242.894935836
-9.5  45.6  46.6 -243.039068363
-9.5  45.7  46.7 -242.825780711
-9.6  45.8  46.8 -242.289145519
-9.6  45.9  46.9 -241.463797834
-9.6  46.0  47.0 -240.384692974
-9.6  46.1  47.1 -239.086863814
-9.7  46.2  47.2 -237.60517961
-9.7  46.3  47.3 -235.974108442
-9.7  46.4  47.4 -234.227485388
-9.7  46.5  47.5 -232.398288419
-9.7  46.6  47.6 -230.51842402
-9.8  46.7  47.7 -228.618524371
-9.8  46.8  47.8 -226.727757906
-9.8  46.9  47.9 -224.87365486
-9.8  47.0  48.0 -223.081949356
-9.8  47.1  48.1 -221.376439373
-9.9  47.2  48.2 -219.77886581
-9.9  47.3  48.3 -218.308811653
-9.9  47.4  48.4 -216.983622093
-9.9  47.5  48.5 -215.818346236
-9.9  47.6  48.6 -214.825700818
-10.0  47.7  48.7 -214.016056194
-10.0  47.8  48.8 -213.397444578
-10.0  47.9  48.9 -212.97559038
-10.0  48.0  49.0 -212.753962211
-10.0  48.1  49.1 -212.733845962
-10.1  48.2  49.2 -212.914438151
-10.1  48.3  49.3 -213.292958518
-10.1  48.4  49.4 -213.864780702
-10.1  48.5  49.5 -214.62357962
-10.1  48.6  49.6 -215.561494027
-10.2  48.6  49.7 -216.669302586
-10.2  48.7  49.8 -217.936611647
-10.2  48.8  49.9 -219.352052796
-10.2  48.9  50.0 -220.903488179
