x z dist ED
-3.2  15.4  15.7  165.689997635
-3.2  15.5  15.8  178.697462024
-3.3  15.6  15.9  191.890510408
-3.3  15.7  16.0  205.253768083
-3.3  15.8  16.1  218.771301865
-3.3  15.9  16.2  232.426645245
-3.3  16.0  16.3  246.20282468
-3.4  16.1  16.4  260.082386979
-3.4  16.2  16.5  274.047427733
-3.4  16.2  16.6  288.079620752
-3.4  16.3  16.7  302.160248435
-3.4  16.4  16.8  316.270233049
-3.5  16.5  16.9  330.390168845
-3.5  16.6  17.0  344.500354953
-3.5  16.7  17.1  358.580829012
-3.5  16.8  17.2  372.611401467
-3.5  16.9  17.3  386.571690475
-3.6  17.0  17.4  400.441157349
-3.6  17.1  17.5  414.199142499
-3.6  17.2  17.6  427.824901784
-3.6  17.3  17.7  441.297643222
-3.6  17.4  17.8  454.596563985
-3.7  17.5  17.9  467.700887624
-3.7  17.6  18.0  480.589901444
-3.7  17.7  18.1  493.242993971
-3.7  17.8  18.2  505.639692436
-3.7  17.9  18.3  517.759700218
-3.8  18.0  18.4  529.582934162
-3.8  18.1  18.5  541.089561724
-3.8  18.2  18.6  552.260037861
-3.8  18.3  18.7  563.075141597
-3.8  18.4  18.8  573.51601221
-3.9  18.5  18.9  583.564184964
-3.9  18.6  19.0  593.201626324
-3.9  18.7  19.1  602.410768579
-3.9  18.8  19.2  611.174543832
-3.9  18.9  19.3  619.476417261
-4.0  19.0  19.4  627.300419621
-4.0  19.1  19.5  634.6311789
-4.0  19.2  19.6  641.453951092
-4.0  19.3  19.7  647.754650001
-4.0  19.4  19.8  653.519876059
-4.1  19.5  19.9  658.736944053
-4.1  19.6  20.0  663.393909762
-4.1  19.7  20.1  667.479595401
-4.1  19.8  20.2  670.983613867
-4.2  19.9  20.3  673.89639171
-4.2  20.0  20.4  676.209190794
-4.2  20.1  20.5  677.914128608
-4.2  20.2  20.6  679.004197189
-4.2  20.3  20.7  679.473280602
-4.3  20.4  20.8  679.316170962
-4.3  20.5  20.9  678.528582956
-4.3  20.6  21.0  677.10716683
-4.3  20.7  21.1  675.049519825
-4.3  20.8  21.2  672.354196022
-4.4  20.8  21.3  669.020714587
-4.4  20.9  21.4  665.049566392
-4.4  21.0  21.5  660.442218989
-4.4  21.1  21.6  655.201119938
-4.4  21.2  21.7  649.329698457
-4.5  21.3  21.8  642.832365411
-4.5  21.4  21.9  635.714511612
-4.5  21.5  22.0  627.982504449
-4.5  21.6  22.1  619.643682822
-4.5  21.7  22.2  610.70635042
-4.6  21.8  22.3  601.179767319
-4.6  21.9  22.4  591.07413992
-4.6  22.0  22.5  580.400609248
-4.6  22.1  22.6  569.171237619
-4.6  22.2  22.7  557.398993695
-4.7  22.3  22.8  545.097735947
-4.7  22.4  22.9  532.28219456
-4.7  22.5  23.0  518.967951797
-4.7  22.6  23.1  505.171420854
-4.7  22.7  23.2  490.909823242
-4.8  22.8  23.3  476.201164731
-4.8  22.9  23.4  461.064209893
-4.8  23.0  23.5  445.518455282
-4.8  23.1  23.6  429.584101301
-4.8  23.2  23.7  413.282022791
-4.9  23.3  23.8  396.633738404
-4.9  23.4  23.9  379.661378795
-4.9  23.5  24.0  362.387653695
-4.9  23.6  24.1  344.835817916
-4.9  23.7  24.2  327.029636345
-5.0  23.8  24.3  308.993347984
-5.0  23.9  24.4  290.751629095
-5.0  24.0  24.5  272.329555517
-5.0  24.1  24.6  253.752564206
-5.1  24.2  24.7  235.046414077
-5.1  24.3  24.8  216.237146207
-5.1  24.4  24.9  197.351043458
-5.1  24.5  25.0  178.414589606
-5.1  24.6  25.1  159.454428026
-5.2  24.7  25.2  140.497320018
-5.2  24.8  25.3  121.570102837
-5.2  24.9  25.4  102.699647495
-5.2  25.0  25.5  83.9128164175
-5.2  25.1  25.6  65.2364210172
-5.3  25.2  25.7  46.6971792585
-5.3  25.3  25.8  28.3216732898
-5.3  25.4  25.9  10.1363072113
-5.3  25.5  26.0 -7.83273494795
-5.3  25.5  26.1 -25.5595309715
-5.4  25.6  26.2 -43.018461845
-5.4  25.7  26.3 -60.1842527223
-5.4  25.8  26.4 -77.0320133977
-5.4  25.9  26.5 -93.5372782155
-5.4  26.0  26.6 -109.676045348
-5.5  26.1  26.7 -125.424815375
-5.5  26.2  26.8 -140.760629096
-5.5  26.3  26.9 -155.661104518
-5.5  26.4  27.0 -170.10447294
-5.5  26.5  27.1 -184.069614092
-5.6  26.6  27.2 -197.536090249
-5.6  26.7  27.3 -210.484179276
-5.6  26.8  27.4 -222.894906534
-5.6  26.9  27.5 -234.750075608
-5.6  27.0  27.6 -246.032297788
-5.7  27.1  27.7 -256.72502026
-5.7  27.2  27.8 -266.812552959
-5.7  27.3  27.9 -276.280094035
-5.7  27.4  28.0 -285.11375389
-5.7  27.5  28.1 -293.300577741
-5.8  27.6  28.2 -300.828566679
-5.8  27.7  28.3 -307.686697172
-5.8  27.8  28.4 -313.864938995
-5.8  27.9  28.5 -319.354271547
-5.8  28.0  28.6 -324.146698524
-5.9  28.1  28.7 -328.235260935
-5.9  28.2  28.8 -331.614048424
-5.9  28.3  28.9 -334.278208886
-5.9  28.4  29.0 -336.223956367
-6.0  28.5  29.1 -337.448577214
-6.0  28.6  29.2 -337.950434491
-6.0  28.7  29.3 -337.728970627
-6.0  28.8  29.4 -336.784708319
-6.0  28.9  29.5 -335.119249656
-6.1  29.0  29.6 -332.735273502
-6.1  29.1  29.7 -329.636531108
-6.1  29.2  29.8 -325.82783999
-6.1  29.3  29.9 -321.315076059
-6.1  29.4  30.0 -316.105164039
-6.2  29.5  30.1 -310.206066169
-6.2  29.6  30.2 -303.626769222
-6.2  29.7  30.3 -296.377269867
-6.2  29.8  30.4 -288.468558381
-6.2  29.9  30.5 -279.912600756
-6.3  30.0  30.6 -270.722319229
-6.3  30.1  30.7 -260.911571264
-6.3  30.1  30.8 -250.495127021
-6.3  30.2  30.9 -239.488645365
-6.3  30.3  31.0 -227.908648437
-6.4  30.4  31.1 -215.772494841
-6.4  30.5  31.2 -203.098351503
-6.4  30.6  31.3 -189.905164226
-6.4  30.7  31.4 -176.212627016
-6.4  30.8  31.5 -162.041150222
-6.5  30.9  31.6 -147.41182754
-6.5  31.0  31.7 -132.346401946
-6.5  31.1  31.8 -116.867230617
-6.5  31.2  31.9 -100.997248894
-6.5  31.3  32.0 -84.7599333526
-6.6  31.4  32.1 -68.1792640447
-6.6  31.5  32.2 -51.2796859787
-6.6  31.6  32.3 -34.0860698991
-6.6  31.7  32.4 -16.6236724371
-6.6  31.8  32.5  1.08190430148
-6.7  31.9  32.6  19.0047536402
-6.7  32.0  32.7  37.1187056593
-6.7  32.1  32.8  55.397368875
-6.7  32.2  32.9  73.8141721984
-6.7  32.3  33.0  92.3424071047
-6.8  32.4  33.1  110.955269938
-6.8  32.5  33.2  129.625904283
-6.8  32.6  33.3  148.327443325
-6.8  32.7  33.4  167.033052137
-6.9  32.8  33.5  185.715969812
-6.9  32.9  33.6  204.349551368
-6.9  33.0  33.7  222.907309371
-6.9  33.1  33.8  241.362955182
-6.9  33.2  33.9  259.690439781
-7.0  33.3  34.0  277.863994077
-7.0  33.4  34.1  295.85816866
-7.0  33.5  34.2  313.647872906
-7.0  33.6  34.3  331.208413388
-7.0  33.7  34.4  348.515531512
-7.1  33.8  34.5  365.545440331
-7.1  33.9  34.6  382.274860468
-7.1  34.0  34.7  398.68105508
-7.1  34.1  34.8  414.741863828
-7.1  34.2  34.9  430.435735772
-7.2  34.3  35.0  445.741761155
-7.2  34.4  35.1  460.639702015
-7.2  34.5  35.2  475.110021578
-7.2  34.6  35.3  489.133912383
-7.2  34.7  35.4  502.693323102
-7.3  34.7  35.5  515.770983991
-7.3  34.8  35.6  528.350430962
-7.3  34.9  35.7  540.416028211
-7.3  35.0  35.8  551.952989383
-7.3  35.1  35.9  562.947397233
-7.4  35.2  36.0  573.386221756
-7.4  35.3  36.1  583.257336767
-7.4  35.4  36.2  592.549534884
-7.4  35.5  36.3  601.252540921
-7.4  35.6  36.4  609.357023652
-7.5  35.7  36.5  616.854605937
-7.5  35.8  36.6  623.737873199
-7.5  35.9  36.7  630.000380237
-7.5  36.0  36.8  635.636656376
-7.5  36.1  36.9  640.642208939
-7.6  36.2  37.0  645.013525053
-7.6  36.3  37.1  648.748071777
-7.6  36.4  37.2  651.844294573
-7.6  36.5  37.3  654.301614109
-7.6  36.6  37.4  656.120421421
-7.7  36.7  37.5  657.30207144
-7.7  36.8  37.6  657.848874905
-7.7  36.9  37.7  657.76408867
-7.7  37.0  37.8  657.051904445
-7.8  37.1  37.9  655.717435982
-7.8  37.2  38.0  653.766704735
-7.8  37.3  38.1  651.206624035
-7.8  37.4  38.2  648.0449818
-7.8  37.5  38.3  644.290421819
-7.9  37.6  38.4  639.952423654
-7.9  37.7  38.5  635.041281194
-7.9  37.8  38.6  629.568079903
-7.9  37.9  38.7  623.544672812
-7.9  38.0  38.8  616.983655294
-8.0  38.1  38.9  609.898338683
-8.0  38.2  39.0  602.302722774
-8.0  38.3  39.1  594.211467264
-8.0  38.4  39.2  585.639862192
-8.0  38.5  39.3  576.603797425
-8.1  38.6  39.4  567.119731255
-8.1  38.7  39.5  557.204658163
-8.1  38.8  39.6  546.876075812
-8.1  38.9  39.7  536.151951331
-8.1  39.0  39.8  525.050686947
-8.2  39.1  39.9  513.591085039
-8.2  39.2  40.0  501.792312672
-8.2  39.3  40.1  489.673865677
-8.2  39.4  40.2  477.255532342
-8.2  39.4  40.3  464.557356786
-8.3  39.5  40.4  451.599602081
-8.3  39.6  40.5  438.40271318
-8.3  39.7  40.6  424.987279736
-8.3  39.8  40.7  411.373998863
-8.3  39.9  40.8  397.583637915
-8.4  40.0  40.9  383.636997353
-8.4  40.1  41.0  369.55487375
-8.4  40.2  41.1  355.358023029
-8.4  40.3  41.2  341.067123968
-8.4  40.4  41.3  326.702742064
-8.5  40.5  41.4  312.285293799
-8.5  40.6  41.5  297.835011388
-8.5  40.7  41.6  283.37190806
-8.5  40.8  41.7  268.915743942
-8.5  40.9  41.8  254.485992591
-8.6  41.0  41.9  240.101808257
-8.6  41.1  42.0  225.781993903
-8.6  41.2  42.1  211.544970072
-8.6  41.3  42.2  197.408744619
-8.7  41.4  42.3  183.390883389
-8.7  41.5  42.4  169.508481878
-8.7  41.6  42.5  155.77813792
-8.7  41.7  42.6  142.21592546
-8.7  41.8  42.7  128.83736945
-8.8  41.9  42.8  115.657421901
-8.8  42.0  42.9  102.69043915
-8.8  42.1  43.0  89.9501603579
-8.8  42.2  43.1  77.449687294
-8.8  42.3  43.2  65.2014654181
-8.9  42.4  43.3  53.2172663074
-8.9  42.5  43.4  41.5081714461
-8.9  42.6  43.5  30.0845574059
-8.9  42.7  43.6  18.9560824372
-8.9  42.8  43.7  8.13167449218
-9.0  42.9  43.8 -2.38047930454
-9.0  43.0  43.9 -12.5729417241
-9.0  43.1  44.0 -22.4390330283
-9.0  43.2  44.1 -31.9728370842
-9.0  43.3  44.2 -41.1692059919
-9.1  43.4  44.3 -50.0237632225
-9.1  43.5  44.4 -58.5329052683
-9.1  43.6  44.5 -66.6938018045
-9.1  43.7  44.6 -74.5043943717
-9.1  43.8  44.7 -81.9633935852
-9.2  43.9  44.8 -89.0702748821
-9.2  44.0  44.9 -95.8252728216
-9.2  44.0  45.0 -102.229373953
-9.2  44.1  45.1 -108.284308273
-9.2  44.2  45.2 -113.992539288
-9.3  44.3  45.3 -119.357252716
-9.3  44.4  45.4 -124.382343842
-9.3  44.5  45.5 -129.07240357
-9.3  44.6  45.6 -133.432703186
-9.3  44.7  45.7 -137.469177886
-9.4  44.8  45.8 -141.188409086
-9.4  44.9  45.9 -144.597605566
-9.4  45.0  46.0 -147.70458348
-9.4  45.1  46.1 -150.517745278
-9.4  45.2  46.2 -153.046057587
-9.5  45.3  46.3 -155.299028089
-9.5  45.4  46.4 -157.286681449
-9.5  45.5  46.5 -159.019534347
-9.5  45.6  46.6 -160.508569656
-9.5  45.7  46.7 -161.765209825
-9.6  45.8  46.8 -162.801289517
-9.6  45.9  46.9 -163.629027561
-9.6  46.0  47.0 -164.260998271
-9.6  46.1  47.1 -164.710102194
-9.7  46.2  47.2 -164.989536336
-9.7  46.3  47.3 -165.112763941
-9.7  46.4  47.4 -165.093483862
-9.7  46.5  47.5 -164.945599608
-9.7  46.6  47.6 -164.683188103
-9.8  46.7  47.7 -164.320468244
-9.8  46.8  47.8 -163.871769298
-9.8  46.9  47.9 -163.351499211
-9.8  47.0  48.0 -162.774112888
-9.8  47.1  48.1 -162.154080512
-9.9  47.2  48.2 -161.505855943
-9.9  47.3  48.3 -160.843845291
-9.9  47.4  48.4 -160.182375688
-9.9  47.5  48.5 -159.53566435
-9.9  47.6  48.6 -158.917787966
-10.0  47.7  48.7 -158.342652484
-10.0  47.8  48.8 -157.82396335
-10.0  47.9  48.9 -157.375196253
-10.0  48.0  49.0 -157.009568443
-10.0  48.1  49.1 -156.740010653
-10.1  48.2  49.2 -156.579139706
-10.1  48.3  49.3 -156.539231842
-10.1  48.4  49.4 -156.632196815
-10.1  48.5  49.5 -156.86955282
-10.1  48.6  49.6 -157.26240228
-10.2  48.6  49.7 -157.821408555
-10.2  48.7  49.8 -158.556773607
-10.2  48.8  49.9 -159.478216662
-10.2  48.9  50.0 -160.594953914
